metric_id,task_id,name,value,timestamp 
mostly37-c112-42c3-9a1e-18887bada949,mostly7a-d60e-4c0e-8e7f-b11b834316d1,latency,232.407,2025-09-20T21:15:38.000
mostlyd2-30b0-4ec1-97db-158b47b0db9b,mostly7a-ed1c-424f-839a-a6e658f98ba7,error_rate,0.668,2025-04-17T10:12:00.000
mostly20-1f82-4624-b5ba-01a1b192b684,mostly7a-f030-46b6-b851-1f6a694617d6,gpu_utilization,0.797,2025-08-20T11:56:12.000
mostlyd8-2d43-4d1f-9b2b-93447fc89e4b,mostly7a-fe75-4da4-8e53-8910c8b359a5,accuracy,157.404,2025-10-02T22:06:20.000
mostly50-5b31-4fe9-a0a9-23f857cbf6b4,mostly7b-2be8-4826-89bd-b3a8eb8b9e63,throughput,357.907,2025-02-12T14:10:15.000
mostlyd0-9d82-4f21-ba87-72ee633506d7,mostly7b-53d1-476e-b73e-a3bbad6451c4,error_rate,46.616,2024-10-26T10:36:55.400
mostlyb5-9a7b-4939-82a8-c0c6f949ff88,mostly7b-7f25-4103-86fc-bf7be05b6c10,cpu_usage,0.029,2025-01-15T08:15:05.000
mostly46-a811-4699-9902-b1508b1c2ea4,mostly7b-80ac-493b-afdf-4212712908b7,memory_usage,0.928,2025-05-18T06:46:42.000
mostly17-7d1e-4562-a447-5a99384cb9f6,mostly7b-ac1f-4c5e-8613-b9410d162ea4,error_rate,141.625,2025-10-03T19:50:00.000
mostly83-5f93-454b-bc2b-821e31aebe6f,mostly7b-b158-4797-a3da-354b2c44622c,loss,0.0,2025-02-15T19:13:45.000
mostly90-24d4-43b2-a870-7f2ed3b7197e,mostly7b-c3c4-45e5-b64c-4403236ba421,throughput,0.252,2025-09-12T15:05:05.000
mostly0d-bdca-4a04-af44-10cb5ebe8090,mostly7b-c5ad-48bb-acf7-d483535d5453,error_rate,0.0,2025-01-15T08:28:45.000
mostlybd-edec-4c3b-8336-c9becf2f88b5,mostly7b-de78-46d5-a286-4000a6e000a7,error_rate,58.315,2025-04-25T08:56:30.000
mostly8c-7863-48fc-8fd1-73eb64356f1a,mostly7b-f275-4ab3-88a2-f84396f919a9,throughput,192.084,2025-08-07T08:27:05.000
mostly8f-ae1e-4576-b4b5-5e5db17f7119,mostly7b-f5d6-4991-85f6-6b49e212a469,loss,54.222,2025-08-03T08:06:44.000
mostly22-fb0d-457c-9935-01d2258c33f8,mostly7c-0641-4a32-8799-2e8ebf6ecef7,error_rate,72.618,2025-01-07T08:05:50.000
mostly1c-3b21-4a77-bf16-2a1a66437cc6,mostly7c-0eb0-40a7-bdb0-245b0375b635,latency,0.012,2025-10-03T19:50:00.000
mostly6b-da3d-4f0c-8c72-e608f8b77c33,mostly7c-4f8c-4506-9842-ddc57760830d,memory_usage,68.243,2025-02-26T08:41:42.500
mostly32-0c71-43d6-b54f-252bbec70351,mostly7c-6758-46d7-9a25-b18059b18ed3,loss,261.34,2025-02-28T16:40:07.000
mostly8c-071e-40a1-adc4-2c55d5d35519,mostly7c-67c8-4f4d-bb42-456c5f4639ae,cpu_usage,174.294,2025-06-12T18:00:41.000
mostly5c-1e55-4a1d-a2bd-e4db1aae2581,mostly7c-9897-4ffb-a997-b997360f30da,accuracy,298.744,2025-02-03T05:00:00.000
mostlybb-0483-4116-90d8-0124dbb3c5d9,mostly7c-9c61-4581-af65-cc412e593bad,latency,2.298,2025-06-19T14:07:30.000
mostly34-f652-4716-9f48-0ae4c6e4d77e,mostly7c-b776-4488-b451-dcee8574160b,accuracy,0.726,2025-10-03T19:50:00.000
mostly75-186a-4a96-9f26-3eaab911e3c7,mostly7c-bee4-441f-8a04-7be5e1fce823,accuracy,56.664,2025-02-17T08:14:40.000
mostly2a-5a15-4102-96bc-ed9ea8954f8f,mostly7c-e755-4948-bf90-6287ca9efd37,throughput,1.581,2025-02-03T10:15:30.000
mostlyfe-1f32-48f6-99f0-a3f6365d5085,mostly7c-ecc4-4414-acfc-b082aa7f8993,cpu_usage,261.424,2025-08-15T10:47:30.000
mostly8d-1630-420f-9e65-53ea159f67d9,mostly7d-12d4-4c95-a776-8c7be49866f5,loss,0.897,2025-06-09T08:32:30.000
mostlyd8-d08b-4bc2-b73c-41d5eaf5cf9d,mostly7d-1d65-4e52-90a4-f2e0a5c3afce,cpu_usage,62.856,2025-10-03T19:50:00.000
mostly47-d1b1-42a7-9bd2-ba885ec8da4f,mostly7d-3114-43cc-93e7-4ec9368f7220,error_rate,71.723,2025-09-07T18:46:40.000
mostlyb0-8316-4b77-b7d2-bcf183a4e4ae,mostly7d-334a-4a03-9617-50ecc2857240,error_rate,76.739,2025-08-09T13:10:40.000
mostly72-64de-4735-b23d-22b481c55582,mostly7d-9fbd-4d63-b7f3-40fd0decc989,accuracy,0.015,2025-01-05T13:03:50.500
mostly5f-dc98-4c51-a0ec-f606d68fc42c,mostly7d-a756-4676-b990-53c411f9dfec,accuracy,1.84,2025-01-03T07:21:30.000
mostly3c-7c52-460b-9898-879c22f1f847,mostly7d-c882-41c9-9f1d-0d927c4f8051,latency,154.352,2025-09-15T08:45:30.500
mostly7d-6277-483a-8c58-857de01d4bc9,mostly7d-d11e-4e9d-9f17-3c2d84791ee6,cpu_usage,0.776,2025-02-15T09:05:22.000
mostly77-f274-43fc-a6e5-f14640e3ce2b,mostly7d-ebee-42bd-b9a7-a68dab180135,cpu_usage,55.383,2025-02-28T13:16:40.000
mostly41-807d-46a4-8a2a-207d64dee408,mostly7e-07eb-4c93-8745-02048c05eb3b,latency,0.185,2025-02-08T14:50:10.000
mostly49-76d6-4323-a180-1d75363f7e3c,mostly7e-35ee-4c2d-ae46-0bf759718ec2,memory_usage,0.716,2025-10-03T19:50:00.000
mostlyb7-e9c6-499f-aee1-6316b09deb1d,mostly7e-376d-4f4e-b869-e182e70d5c86,loss,69.732,2025-06-09T18:03:25.000
mostlyd7-df34-4e9f-8b83-2d5053777515,mostly7e-4c13-442e-9de8-053cf89b8d66,gpu_utilization,981.621,2025-09-19T16:02:41.000
mostly51-6e02-4610-a530-d46761960273,mostly7e-87f8-466e-a5a9-4ae083bac07d,error_rate,0.899,2025-09-20T08:46:11.000
mostly52-eb3a-46f8-81b6-6649d05e16d1,mostly7e-8c83-4ca9-9753-a25fa2576eb3,loss,0.577,2025-05-05T18:15:00.000
mostly41-ce71-475a-9088-74d63f6434e6,mostly7e-93f6-4243-9a78-a10f8296463a,loss,0.758,2025-10-03T19:50:00.000
mostlyf2-f48d-42f9-a167-8c23e6fb1727,mostly7e-9caf-4536-96b5-6f7e8cc34f9d,accuracy,565.033,2025-02-03T16:33:20.000
mostly03-6de1-4378-9c42-209eeead7bf1,mostly7e-b211-479d-9917-c9d827c8955e,latency,484.926,2025-06-12T08:09:15.000
mostly6f-9b10-4c6e-b00e-c1a59f721fc7,mostly7e-b869-472b-b3f4-7085b33f382b,latency,110.301,2025-09-21T14:21:00.000
mostly2a-6b66-48cb-934d-a3d2af7477d3,mostly7e-ba32-4aea-8e60-9046e9170e7e,throughput,0.006,2025-06-01T21:01:15.000
mostly45-5e51-40a9-ae67-1ffc5e92cf9a,mostly7e-c038-434c-973c-febbd2d8076c,accuracy,0.013,2025-02-02T22:28:11.000
mostly0a-2c89-4ad6-afe7-2938cac757e7,mostly7e-df2b-43e3-b0dc-1c95c99d70a4,error_rate,0.014,2025-01-19T16:31:30.000
mostly46-5451-4cd3-8252-adc4819ee579,mostly7e-e8c0-441a-9aaa-a8b120b72a49,throughput,0.744,2025-09-10T15:18:41.400
mostlyc9-518e-460e-ab9b-a8c30c618a56,mostly7e-ef91-4644-88d5-b8a1620f5601,error_rate,0.769,2025-04-12T16:45:12.000
mostly34-e7a2-4150-afc6-dd63d73c503d,mostly7e-f268-40c8-8fe2-a90e0120bd7e,accuracy,96.23,2024-10-15T08:17:36.000
mostly24-7e70-4e82-9238-897ed796125f,mostly7f-3f66-413e-af5c-3ace5ca217f1,loss,357.259,2025-01-17T08:43:05.000
mostly40-4f2a-4864-b50b-4beced92558a,mostly7f-415d-4f86-882b-53f0b642a447,error_rate,2.461,2025-02-20T16:00:44.000
mostly00-f0cc-47f5-9d27-f7f24be390e6,mostly7f-45b2-4b1e-a859-46336df871bd,throughput,136.122,2025-09-12T07:04:15.000
mostly02-6164-43f8-8d34-875603eaac1e,mostly7f-5347-4c37-987c-33594de11a19,cpu_usage,70.742,2025-01-16T08:04:45.000
mostly39-43ca-49a6-931e-347285eb6367,mostly7f-89c3-471d-846f-7dba4389e03c,memory_usage,0.084,2025-10-03T19:50:00.000
mostlycf-cbda-4f17-a02a-9e1c259a152c,mostly7f-ae87-4bbb-9cdd-108a461df3fd,accuracy,0.026,2025-08-20T08:11:05.000
mostly00-40c4-4870-9ea4-a7fda8044a5f,mostly7f-b2be-417e-8fde-4616dc597bba,latency,158.467,2025-10-03T19:50:00.000
mostly07-a648-4e52-b76a-355cd8204b23,mostly7f-b2de-408b-9b0e-2da80267e528,loss,45.316,2025-06-20T08:21:50.000
mostly27-8a18-4dcd-878b-6ec49a509954,mostly7f-be67-436c-8f34-2cc8aa5620c7,memory_usage,130.592,2025-10-03T19:50:00.000
mostlyc5-ce3c-4d6e-8462-0b46a511e42b,mostly7f-c790-4a2d-a1c7-325ef350d9ca,cpu_usage,0.039,2025-02-16T18:00:21.000
mostly58-9dc0-4545-bb7e-5e06764b8a5f,mostly80-097a-4ff9-a41e-3cfc3827fa29,loss,58.853,2025-10-03T19:50:00.000
mostly78-cba5-4b17-94bc-110d870890c9,mostly80-1eda-4ba1-82b8-4264ed0b93d3,latency,0.074,2025-01-15T16:40:00.000
mostly54-7b63-4c7a-a560-0c69864d0ab9,mostly80-2233-43cb-98cc-6d3a59a7f963,memory_usage,2.248,2025-01-15T11:18:40.000
mostlye0-c375-42e5-ad2a-50f10529cdb2,mostly80-4e49-4ae5-b70c-917cebb52ae8,cpu_usage,68.222,2025-09-12T18:46:03.000
mostly6b-1862-455a-bb80-d22a2714999c,mostly80-5087-4b34-b420-a899019e0287,latency,213.249,2025-10-03T19:50:00.000
mostly5e-094e-410f-b820-f5f933c76160,mostly80-8ab7-4f67-a737-b9bd9f2807f2,latency,118.166,2025-09-20T15:08:35.000
mostlyb5-c664-4881-8069-5f5eeb5bbbde,mostly80-c000-4b9d-9b6d-076db8e2d567,latency,186.392,2025-09-15T08:47:50.000
mostlya2-1721-40f9-ad73-b9166855e196,mostly80-cef9-4fe7-9986-6fdde0d0a8d2,latency,2.632,2025-01-15T08:42:11.000
mostly08-f738-438c-ae1c-9e9e90170f3b,mostly80-df70-413c-b623-b8767e1d9b89,loss,327.149,2025-10-03T19:50:00.000
mostlycf-b87a-4bd9-8f08-73ba6de22165,mostly80-f90e-4255-8fd9-1a68ba7dd61b,error_rate,72.181,2025-01-08T16:50:09.000
mostly49-3a29-4838-bf91-a085d381398e,mostly81-15fb-4c60-9486-dcbc00ae38d9,memory_usage,2.313,2025-10-03T19:50:00.000
mostlye0-c900-463c-a033-101c598ada70,mostly81-1cd9-4aff-b6f4-6cea484d70cf,throughput,466.151,2024-08-05T10:16:41.000
mostly75-7c69-46e3-b870-c18a0c6bc414,mostly81-2675-4594-9003-881756bb78d4,accuracy,0.929,2025-02-11T09:06:10.000
mostly85-7022-4b66-af9c-2876607c6883,mostly81-3ef8-4ca1-bd49-96811c9bd384,latency,243.556,2025-06-09T18:06:30.000
mostlye2-0cd5-4337-8804-600dcd2b20eb,mostly81-4e07-4d5b-a28c-4b77893060bd,latency,0.923,2025-01-19T08:41:30.000
mostly82-a28f-4285-bbbb-706ce8c0bb17,mostly81-6969-4f92-b79e-ef55cc420922,accuracy,291.552,2025-08-12T18:13:15.000
mostly61-2518-44f2-a9c1-11a736e80155,mostly81-7df1-4c56-a847-8b092ff3c98c,error_rate,90.209,2024-10-17T05:11:34.000
mostly30-471b-418f-87f1-87e3974e4629,mostly81-c9b6-4c86-baa3-02c06e134c43,loss,309.707,2025-01-19T15:15:40.000
mostly30-d322-4784-af4e-257f8267b9ec,mostly81-cf60-4b17-868d-77cdb72fd200,accuracy,0.006,2025-10-03T19:50:00.000
mostlyca-826a-4f61-8e0e-16aefb3daf68,mostly81-e97c-46d4-a2ab-be89af2dad65,accuracy,0.023,2025-10-03T19:50:00.000
mostlyc9-6fe4-42a6-a82d-0500e680e6ee,mostly82-11a5-4f3d-afdb-76778d36cc03,error_rate,79.255,2025-06-09T08:12:00.000
mostlydf-7967-489e-9c40-38f40220e2da,mostly82-23ed-4fae-babc-26a5e2050f78,throughput,519.909,2025-08-05T11:23:28.000
mostly03-cded-408e-a983-4ac9a0871ae6,mostly82-333a-4daa-aa73-49faecf44cfe,memory_usage,72.85,2025-02-05T08:01:27.000
mostly49-41c1-451f-8d8b-da25f0e3b43a,mostly82-360d-4465-995b-4a6ba04f9609,gpu_utilization,0.76,2025-07-18T15:03:05.400
mostly15-9d4d-4496-afa7-ee5ab06cb52a,mostly82-375c-459c-9047-92f73aa2878e,latency,55.834,2025-09-10T21:33:20.000
mostlyf3-7a46-405c-9dd5-379d7f6b2212,mostly82-3ddd-424c-a0a5-a603f11d9907,throughput,440.513,2025-06-19T08:05:26.000
mostlybc-0035-444b-9752-5210efe49af0,mostly82-4142-4b08-ae5b-0b1acc7b8141,error_rate,63.828,2025-06-09T11:14:34.850
mostlya8-5cb8-4bdf-a412-81c85c78760b,mostly82-4d97-4513-b0e2-e1121b1d8cae,latency,178.442,2025-10-03T19:50:00.000
mostly0c-dae4-443f-a059-5b984f9ac54c,mostly82-5294-4af2-89b9-16fc0d23c2f6,latency,156.302,2025-01-08T18:48:18.000
mostlycf-3c7d-4982-bb47-89df5c8cadec,mostly82-625a-4338-83cc-47b27a4d5c23,memory_usage,318.582,2025-01-04T08:27:45.000
mostly90-bd91-4717-8b72-5da7d35b2eed,mostly82-8116-4002-915d-ed8ed0a26129,latency,253.982,2025-09-15T08:04:45.000
mostlyd5-67d5-4040-ade4-51c226d9c578,mostly82-9718-46f4-8dd6-3bbf799f5434,error_rate,0.936,2025-07-10T09:10:07.500
mostlybe-83af-41af-8a52-844d6d7736fd,mostly82-aadc-472e-879e-b146bf04a369,memory_usage,0.731,2025-07-12T15:07:07.500
mostly95-d34b-489f-ace0-444dfa7572e0,mostly82-b200-4fc6-96c6-d0544c5456de,accuracy,0.614,2025-01-12T18:34:05.400
mostlyfb-0a0f-405a-9ed5-0d00427c2fd2,mostly82-bbe0-4e00-ab74-c4be0a045e21,memory_usage,61.425,2025-10-03T19:50:00.000
mostlyd4-4987-478b-a6b9-7bedce4f41e9,mostly82-ce59-433f-9caf-152d908debce,cpu_usage,74.864,2025-02-28T15:33:36.000
mostly76-9309-4c81-b7bf-f4e584906767,mostly82-f7ff-40f8-ab66-5ac7162aaa0c,accuracy,415.891,2025-09-19T08:50:12.000
mostly54-0409-4ebc-8e57-9fee55101649,mostly82-ff4e-4406-95c4-83a73fc83cdb,latency,0.916,2025-01-15T16:06:30.000
mostly2b-01a4-41a4-be14-1f7cf75baf67,mostly83-0275-4f8f-8f06-6a8151ab7917,throughput,448.19,2025-06-10T08:16:30.000
mostly38-c664-4ae4-8c09-6859f164707b,mostly83-0795-4ac5-bfaa-71f51b149c9a,accuracy,185.854,2025-06-09T21:05:39.000
mostly52-4585-4094-b253-f37b106ef0dc,mostly83-2f5a-4d5f-ac15-57b157982699,latency,0.168,2025-01-27T16:03:50.500
mostly8a-f981-4a96-abf9-90efd7d992a7,mostly83-30dc-4a36-a679-ade21a2fc1ce,loss,0.171,2025-08-19T13:36:34.000
mostly05-1668-4d80-a186-d2f51b426147,mostly83-4bef-4463-9de7-c3b43a3177c1,cpu_usage,173.025,2025-02-12T03:02:34.000
mostly91-a6a4-4cab-9da3-fdecc76d71aa,mostly83-5206-4a53-919f-bd288c3a6fd0,accuracy,2.77,2025-07-15T15:06:12.000
mostly2e-14b9-49d5-a05a-d67523c25e70,mostly83-6467-4730-bf4a-912cda636dbb,cpu_usage,71.781,2025-04-12T15:35:39.000
mostly8e-0a3b-467c-a77a-9f82b4d1b8d9,mostly83-655e-4540-abf1-bb2938f94a42,accuracy,71.625,2025-01-15T08:11:30.000
mostlyb1-f20b-4615-85c7-fd7388259012,mostly83-d5a1-4ebc-8882-912e673a4603,latency,23.658,2025-01-15T10:46:30.000
mostly42-df4b-438c-b639-009b15f17241,mostly83-dc18-403f-a4e4-52a484d42256,accuracy,185.638,2025-02-18T15:55:08.000
mostlydf-a7ce-4a04-8aed-df0d3beb5844,mostly84-1594-4763-a88f-e8d31132da2c,accuracy,65.018,2025-06-19T08:13:45.000
mostlyba-4721-4c83-876a-a68d0084d031,mostly84-2187-4b11-ace3-b11ee395f6d8,latency,63.078,2025-09-22T08:35:54.000
mostly7b-201e-486f-b670-576ee2c4aa9f,mostly84-24db-4025-ba27-50d0527152a1,accuracy,0.376,2025-06-05T08:16:15.000
mostlyd7-036d-420d-8bf5-cbbe86024bec,mostly84-2b82-4af6-aea9-779396025714,throughput,72.649,2025-09-20T08:06:30.000
mostly5e-f016-400c-9c9b-e4b8a00d04e1,mostly84-38a9-438d-97b2-766f4d7d5d71,cpu_usage,0.036,2025-06-08T08:42:00.000
mostly01-e61d-4bcd-bca2-fe6ff0884054,mostly84-3f12-4d4c-97ea-5d369bdec8e3,memory_usage,2.185,2025-06-13T11:40:55.000
mostlyef-702c-41ca-8f2e-b12b19d1c900,mostly84-7233-4af5-8c20-002f7ac1b124,accuracy,0.728,2025-01-15T08:43:42.000
mostly39-4737-4856-8a21-2f54bc4af822,mostly84-87b0-4933-b764-b4e3d205f9ba,memory_usage,0.005,2025-01-19T08:23:30.000
mostly27-b215-47dc-8244-46be80575ec4,mostly84-b51c-44c8-8111-f6e9c818588b,accuracy,1.334,2025-09-12T05:06:10.000
mostlyd6-5e2a-452d-8f86-dce9f88f1f3f,mostly84-ca4b-40e1-9ea6-fd707fcee23a,throughput,159.967,2025-04-20T18:06:30.000
mostly14-8902-4d99-a4f0-2dbecfa13354,mostly84-e028-4452-8abc-0d3aff726d23,latency,153.334,2025-06-15T08:06:30.000
mostly5f-73a3-4bea-91d1-e837ebb3f7d3,mostly84-ec2c-4a3f-a974-f69b45daf107,error_rate,398.62,2025-01-15T03:50:19.000
mostly75-8395-46ac-a3fa-aa0cdb8f3b34,mostly84-fce6-49be-a504-2ff31223aafb,latency,170.442,2025-06-12T18:58:10.000
mostly50-851b-4da9-88a4-402dbe35e4db,mostly85-15f9-465e-9c4d-78fd662ff0a0,latency,0.008,2025-02-03T08:15:10.000
mostlyb4-dcca-4fd8-92b1-4aa2d7611b89,mostly85-3d02-49a6-9ad5-31df48e06aec,throughput,16.556,2025-01-19T14:05:40.000
mostly03-5251-4b98-9976-ec8a252c8ebb,mostly85-50f5-441c-9434-a310c2596d9e,latency,146.257,2025-01-18T18:10:30.000
mostlya6-1e8a-487c-aba5-aa3b921a0c08,mostly85-6256-4c33-ae68-3e182740885a,memory_usage,70.216,2025-09-30T15:34:32.000
mostlyed-c62c-4dbd-b98c-34848c2638f3,mostly85-76a6-4679-88af-47ace531b134,loss,0.006,2025-08-20T08:50:54.000
mostly62-5dfa-4bf5-8c46-aec0811acc1d,mostly85-949f-4df5-8d26-cd7be58e4ca3,latency,2.81,2025-05-01T08:05:05.000
mostlyf5-c65c-4da9-9669-c1c80b07f69e,mostly85-9af2-416a-a251-603b314eaee9,accuracy,438.754,2025-01-19T12:48:33.000
mostlyab-6ea4-4e46-886d-36013f67e89b,mostly85-a7d2-4f23-8d85-5a5efbd43dbc,memory_usage,59.474,2025-06-20T08:34:47.000
mostly8a-4b0c-479a-b621-9e6838497f99,mostly85-bcb0-442f-86a3-7c4e08b6d181,throughput,0.74,2025-06-08T18:32:16.000
mostly5a-5829-4551-85ed-2e10161f4ef8,mostly85-d6ce-4796-8743-e27d2f9fad3a,cpu_usage,485.085,2025-01-19T08:03:10.000
mostly44-52c0-4208-9b39-03eb58f6d118,mostly85-e63d-4112-8ba1-b0f2bd274f93,throughput,4.651,2025-04-21T11:14:18.000
mostly2d-7a1f-4974-9ed3-8aa93dc6e610,mostly86-13bb-4d80-a46a-4c2248ddaa90,cpu_usage,76.766,2025-09-18T16:27:38.000
mostly95-fdeb-437b-b7ec-b61c66f65043,mostly86-26ba-4aca-8235-02c682b27c49,latency,0.923,2025-09-18T08:27:34.000
mostly17-b180-4932-84fc-bb79861ec972,mostly86-27d4-4335-a3bd-9aa485cf31e2,latency,96.235,2025-10-03T19:50:00.000
mostlyd4-f469-41af-bd45-df956351c335,mostly86-427e-45b6-8eae-aed78e0c8110,accuracy,69.036,2025-01-14T08:33:12.000
mostly57-708e-4f51-9512-92bcf16130b3,mostly86-5524-4ae1-b2f0-15d67aef71d9,latency,839.193,2025-06-16T08:00:05.000
mostly40-72dd-49e9-8492-6f712ca82d01,mostly86-6b2c-4144-8eb0-87ec6a9fb719,loss,61.099,2025-08-12T11:21:10.000
mostly8a-cd48-4eb0-8968-fd09e549c90a,mostly86-78d3-40b5-a76c-53128903e79f,throughput,161.217,2025-06-09T08:28:30.000
mostly33-1226-44fe-ad56-f392f3b3901a,mostly86-7afe-40c7-967d-6e0cf33b0de7,error_rate,0.016,2025-01-15T08:05:30.000
mostlydc-b25f-4d45-8f66-706951773d36,mostly86-8c8b-4136-8230-4285b9d530ab,cpu_usage,46.78,2025-06-05T09:41:10.800
mostly2d-1aaf-4215-a42b-754f495c168e,mostly86-977e-45d3-a0df-1c1f7098bf31,error_rate,0.009,2025-10-03T19:50:00.000
mostlyf9-7611-4657-8303-643d46f2aca2,mostly86-9972-44b1-bd2d-5ba4dcbe61f8,error_rate,0.046,2025-06-05T08:42:10.000
mostlyab-343f-425e-8834-adfc169ed1bb,mostly86-a187-4cef-8224-7f549d0dc57e,error_rate,310.955,2025-06-19T12:05:58.500
mostlye4-9740-43ae-8aa9-8f4b2ee700cb,mostly86-bfce-45f9-ad2e-a648de3c1ba0,accuracy,0.638,2025-02-05T08:56:49.000
mostly61-e192-45b0-b0c0-31e7a49b66c8,mostly86-d852-4e1c-ae0c-84a6eef2ac7b,throughput,144.74,2025-01-19T08:15:30.000
mostlyb5-273e-411c-90d2-8cdceb54d393,mostly87-0978-4b13-8747-e6a1432ac277,accuracy,0.502,2025-02-10T09:28:40.400
mostly37-899e-4d4d-8ef1-8e02714ddb93,mostly87-098d-4cb5-a001-729dc512a92c,cpu_usage,150.28,2025-01-30T18:48:07.000
mostlye4-2cbd-4c76-a1bc-60332c6abd11,mostly87-3d09-4c42-8625-bee036957b57,error_rate,55.251,2025-08-19T08:48:10.000
mostly2a-7e4e-4d6a-8d54-d94fed08a0ea,mostly87-80ec-40a4-8142-a275d71863d9,error_rate,67.611,2025-08-15T08:11:30.000
mostly72-605e-493c-8416-629364133499,mostly87-853a-4e66-8cdb-221cb4a4733d,accuracy,357.833,2025-02-20T08:16:45.000
mostlyff-8327-4952-af82-b0ee62898c66,mostly87-b5ca-46ca-9fdb-17ddaff676bb,accuracy,0.015,2025-04-30T11:42:52.000
mostlye5-3c6c-4dff-9cad-bbd9ee6c049b,mostly87-e579-4f43-bcfb-ebac3e134a0b,cpu_usage,74.349,2025-01-13T06:42:05.200
mostly0e-6a4c-4733-a6fe-d2573b2b298f,mostly87-ee7b-4d6c-b442-b62c7aea2997,accuracy,0.051,2025-08-15T08:19:10.000
mostly79-eb6b-4cb4-bef4-36f7c73e7774,mostly87-ff8f-4b66-a5b5-9932b42db3f0,cpu_usage,383.749,2025-09-18T11:21:21.000
mostly2d-b84a-46ef-b3ec-65b550c8220c,mostly88-093a-470c-b1f0-98086a882e99,latency,186.807,2025-06-08T08:42:30.000
mostlyf8-d067-4035-813d-93049e79f9bb,mostly88-1d42-48c3-be61-6287973bf638,latency,6.515,2025-09-20T08:16:10.000
mostlyef-396f-4385-8c42-f64eeaf22fbd,mostly88-24c9-4cde-a4f5-11a1185289f3,error_rate,72.366,2025-06-04T09:15:50.000
mostlycd-ac64-4d0f-aee9-2dabc322ccd7,mostly88-2b06-4029-9baf-08c9380745e5,cpu_usage,0.062,2025-02-21T05:06:34.000
mostlyfe-bb6f-4ebf-8ef3-de74eaa42954,mostly88-444c-4eec-baf7-80ea86d2125b,accuracy,83.511,2025-05-05T08:00:30.000
mostly67-7c91-4897-b9cf-2f11712b7129,mostly88-4550-4f08-8746-ab2ed392d61a,latency,0.782,2025-01-19T15:43:44.000
mostly5f-5c6b-4461-a257-727d923fabda,mostly88-523a-4335-bda9-4582a5e79357,throughput,430.805,2025-10-03T19:50:00.000
mostly85-5a10-4b6d-a093-3291655f8883,mostly88-6109-4dff-bb70-29903df61565,latency,0.211,2025-06-01T08:30:18.000
mostly1c-a81b-481e-801f-86c26d4c1e95,mostly88-66d4-48b6-8b78-78719b13ed04,cpu_usage,0.863,2024-10-16T16:06:25.000
mostly6e-01ed-4d97-b753-811db3145713,mostly88-86a7-4097-9ace-720ecf0e0d6c,gpu_utilization,1.585,2025-07-12T18:30:10.000
mostly68-5a36-40bf-abd7-b581e01e7ee1,mostly88-89f6-4360-b83d-3d219bc15849,cpu_usage,0.68,2025-01-03T16:42:14.000
mostlyd2-c082-495a-9bb6-99d48786d7bb,mostly88-8af6-478b-b8a0-52e5e8e3a27b,accuracy,307.204,2025-08-15T09:03:11.000
mostly1e-215a-4801-9d7f-f9de290d40c8,mostly88-9bcf-48c6-999f-cdfa40b2cf86,latency,0.16,2025-05-16T22:03:07.000
mostlydb-965f-4e18-bded-57dfe7505558,mostly88-a936-4cff-9ac7-20bac9d9d2da,throughput,72.136,2025-02-05T11:41:45.000
mostly5f-af8c-49c1-9938-dc36fddd1951,mostly88-b83c-48c2-a44a-83b32f248ca7,accuracy,205.111,2025-01-20T07:33:30.000
mostlyba-89da-4443-8e7b-ac82205d275f,mostly88-cf30-45e8-bb1d-39c2ed5e83fb,accuracy,0.014,2025-10-03T19:50:00.000
mostly0e-2043-4e47-a8e9-a8642248ed5d,mostly89-4fcf-44d1-96d6-3c8cc80a238a,cpu_usage,0.909,2025-01-11T08:43:40.000
mostly2c-4755-4f92-a6dc-c1641c3ac811,mostly89-843e-4189-8b4f-d78f2d2b4c19,throughput,0.705,2025-06-12T18:12:05.000
mostly11-3814-4eef-b975-05e1436dfec8,mostly89-aef0-4747-9fec-417ab3735c0d,memory_usage,74.943,2025-09-09T08:28:08.000
mostly24-3b6c-4d49-bc44-f48536fa656d,mostly89-c803-47e2-9941-026f7dae63eb,latency,169.59,2025-02-08T11:16:30.000
mostly38-90a6-4bc2-8bbd-86bbf3060e30,mostly89-de00-4988-b301-ae73ce30224e,throughput,642.22,2025-02-12T08:36:40.000
mostlyf3-09d2-4163-bb07-2c58d76e6ad8,mostly89-e9a7-42dc-9bba-c9f6b1766b4a,gpu_utilization,63.165,2025-10-03T19:50:00.000
mostly42-8a64-4a1e-81d1-ceb59f11de2d,mostly89-f080-49ed-bca6-38dcaddfe86a,accuracy,0.016,2025-09-12T06:06:54.000
mostlyb8-7edd-43d4-b122-a2a809e52c0c,mostly89-f795-43eb-b9a5-96dc7c33ee1c,accuracy,0.04,2025-08-12T08:00:19.000
mostlyee-a19d-4ccc-8e81-814925c13726,mostly89-f8ae-472e-aa1b-5d06ae0a4059,accuracy,312.886,2025-08-15T09:00:45.000
mostly31-b501-484f-9b89-47ba52d6f427,mostly8a-0745-467a-8cb2-a41701436401,latency,142.799,2025-07-05T03:41:34.000
mostly9d-317a-4d64-bbe2-da2745d32f5f,mostly8a-1c59-47f4-a5b8-dbe95b488429,latency,71.975,2025-06-09T08:03:12.000
mostlyff-6566-4db1-8be3-b13e67dbecd5,mostly8a-1c96-4ba9-bfc0-a24335d2d407,error_rate,70.239,2025-01-19T08:46:19.000
